type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴触嗅,6.727秒,2,0,0,0,0,0,0.5712890608380168,1.4117398532516283
IPQ,1,1,視聴触嗅,19.155秒,3,1,127,0,2.0324707024942117,3.9605712889918516,129.0324707024942,3.9605712889918516
IPQ,1,1,視聴触嗅,23.875秒,4,2,166,0,4.121246337365082,6.105651855468233,170.12124633736508,6.105651855468233
IPQ,1,1,視聴触嗅,36.467秒,5,3,439,0,6.3500935218797725,10.77756308755633,445.3500935218798,10.77756308755633
IPQ,1,1,視聴触嗅,46.516秒,6,5,540,0,9.338378894659,15.265502929686878,549.338378894659,15.265502929686878
IPQ,1,1,視聴触嗅,55.900秒,7,6,718,0,11.88720660534025,19.374389482709425,729.8872066053402,19.374389482709425
IPQ,1,1,視聴触嗅,64.500秒,8,7,854,0,14.727172011334067,23.21411132812442,868.7271720113341,23.21411132812442
IPQ,1,1,視聴触嗅,73.666秒,9,8,1008,0,18.49657622882655,27.06737950396627,1026.4965762288266,27.06737950396627
IPQ,1,1,視聴触嗅,83.266秒,10,10,1188,0,21.198119276850566,30.355224608899093,1209.1981192768505,30.355224608899093
IPQ,1,1,視聴触嗅,96.364秒,11,14,1358,0,25.49377357371486,35.92529296806082,1383.4937735737149,35.92529296806082
IPQ,1,1,視聴触嗅,105.562秒,12,16,1496,0,28.324126356831112,39.95864868069743,1524.3241263568311,39.95864868069743
IPQ,1,1,視聴触嗅,113.262秒,13,17,1579,0,30.738815909439822,42.81209906085874,1609.7388159094398,42.81209906085874
IPQ,1,1,視聴触嗅,123.595秒,14,18,1742,0,33.38187325798304,47.065140644045904,1775.381873257983,47.065140644045904
IPQ,1,1,視聴触嗅,138.974秒,15,23,1945,0,39.02814546597171,55.21715463500632,1984.0281454659716,55.21715463500632
IPQ,1,1,視聴触嗅,148.691秒,16,25,2073,0,42.84118434063923,60.133666973489504,2115.8411843406393,60.133666973489504
IPQ,1,1,視聴触嗅,158.793秒,17,26,2262,0,45.23068727836939,64.06127924493053,2307.2306872783693,64.06127924493053
IPQ,1,1,視聴触嗅,169.963秒,18,30,2400,0,49.581163087936446,70.1195785483469,2449.5811630879366,70.1195785483469
IPQ,1,1,視聴触嗅,178.442秒,19,31,2537,0,52.89365087116525,74.82754203347102,2589.8936508711654,74.82754203347102
IPQ,1,1,視聴触嗅,187.64秒,20,33,2642,0,56.727876714177356,78.32119421112978,2698.7278767141775,78.32119421112978
IPQ,1,1,視聴触嗅,195.844秒,21,34,2821,0,59.276696212787826,82.83105750624995,2880.276696212788,82.83105750624995
IPQ,1,1,視聴触嗅,207.222秒,22,37,2984,0,64.00612843092632,87.98761425214352,3048.0061284309263,87.98761425214352
