type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴触嗅,9.565秒,2,0,0,0,0,0,0.6600379943224035,0.6545448302219947
IPQ,1,2,視　触嗅,10.764秒,2,0,0,0,0,0,0.6600379943224035,0.6545448302219947
一対比較法,2,1,視　触嗅,13.678秒,2,0,0,0,0,0,0.6600379943224035,0.6545448302219947
一対比較法,2,2,視聴触　,15.747秒,2,0,0,0,0,0,0.6600379943224035,0.6545448302219947
一対比較法,2,2,視聴触　,26.731秒,2,0,0,0,0,0,0.6600379943224035,0.6545448302219947
一対比較法,3,1,視　触嗅,28.205秒,2,0,0,0,0,0,0.6600379943224035,0.6545448302219947
一対比較法,3,1,視　触嗅,37.141秒,3,1,77,0,7.10815148391136,6.1907931946716825,84.10815148391136,6.1907931946716825
一対比較法,3,1,視　触嗅,47.823秒,4,3,243,0,11.793816857652594,11.766357239361056,254.7938168576526,11.766357239361056
一対比較法,3,1,視　触嗅,54.856秒,5,4,384,0,14.407944271321647,14.677734176736731,398.40794427132164,14.677734176736731
一対比較法,3,1,視　触嗅,65.542秒,6,6,573,0,18.637680599446515,20.615844528299114,591.6376805994465,20.615844528299114
一対比較法,3,1,視　触嗅,75.456秒,7,8,758,0,21.955257264260663,25.197140283686593,779.9552572642607,25.197140283686593
一対比較法,3,1,視　触嗅,80.791秒,8,9,847,0,24.136049282957224,27.77343496473462,871.1360492829572,27.77343496473462
一対比較法,3,1,視　触嗅,88.756秒,9,11,959,0,28.368949439147823,32.194454351061296,987.3689494391479,32.194454351061296
一対比較法,3,1,視　触嗅,97.359秒,10,12,1143,0,31.13983228410884,36.25488024442181,1174.139832284109,36.25488024442181
一対比較法,3,1,視　触嗅,104.594秒,11,13,1289,0,33.73809865287871,39.56176093599783,1322.7380986528788,39.56176093599783
一対比較法,3,1,視　触嗅,113.873秒,12,15,1441,0,38.148596867073366,44.24143048434124,1479.1485968670734,44.24143048434124
一対比較法,3,1,視　触嗅,122.393秒,13,16,1626,0,40.29693135274958,47.37851095773055,1666.2969313527497,47.37851095773055
一対比較法,3,1,視　触嗅,128.127秒,14,17,1726,0,42.98308771804763,49.7900000445794,1768.9830877180477,49.7900000445794
一対比較法,3,1,視　触嗅,134.769秒,15,18,1852,0,45.1995798530524,52.79476492956395,1897.1995798530525,52.79476492956395
一対比較法,3,1,視　触嗅,144.640秒,16,21,1991,0,49.49673096437766,57.88972744872753,2040.4967309643775,57.88972744872753
一対比較法,3,1,視　触嗅,152.679秒,17,22,2137,0,52.54544390634355,61.394390930214925,2189.5454439063437,61.394390930214925
一対比較法,3,1,視　触嗅,161.406秒,18,24,2287,0,55.846825941062974,65.20664557563163,2342.846825941063,65.20664557563163
一対比較法,3,1,視　触嗅,167.364秒,19,25,2387,0,58.79111578212852,67.57967986477249,2445.7911157821286,67.57967986477249
一対比較法,3,1,視　触嗅,174.870秒,20,26,2529,0,61.328931073900684,70.82061710876049,2590.3289310739005,70.82061710876049
一対比較法,3,1,視　触嗅,184.367秒,21,27,2717,0,64.8936944016126,74.33042087788107,2781.8936944016127,74.33042087788107
一対比較法,3,1,視　触嗅,193.872秒,22,29,2878,0,69.40778664080075,79.01635252355526,2947.4077866408006,79.01635252355526
一対比較法,3,1,視　触嗅,203.732秒,23,33,2984,0,73.36134264805128,84.79272890732919,3057.3613426480515,84.79272890732919
一対比較法,3,1,視　触嗅,211.681秒,24,34,3117,0,77.27783456011663,88.62348716979595,3194.277834560117,88.62348716979595
