type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴触嗅,3.455秒,2,0,0,0,0,0,0.5383300778621638,1.175537109374722
IPQ,1,2,視　触嗅,7.136秒,2,0,0,0,0,0,0.5383300778621638,1.175537109374722
IPQ,2,1,視聴　嗅,11.932秒,2,0,0,0,0,0,0.5383300778621638,1.175537109374722
IPQ,2,2,視聴触　,12.748秒,2,0,0,0,0,0,0.5383300778621638,1.175537109374722
IPQ,2,2,視聴触　,25.341秒,3,2,188,0,4.520874023437486,5.196533203124961,192.5208740234375,5.196533203124961
IPQ,2,2,視聴触　,33.575秒,4,3,363,0,6.427001953124883,8.421020507812475,369.4270019531249,8.421020507812475
IPQ,2,2,視聴触　,43.256秒,5,5,520,0,9.003295898338273,12.227783203104467,529.0032958983383,12.227783203104467
IPQ,2,2,視聴触　,53.790秒,6,7,701,0,12.842872774971003,17.330767449879065,713.842872774971,17.330767449879065
IPQ,2,2,視聴触　,62.191秒,7,8,852,0,15.177591376999565,21.275024414042424,867.1775913769995,21.275024414042424
IPQ,2,2,視聴触　,74.222秒,8,11,1041,0,19.429300361370906,31.223144531229003,1060.429300361371,31.223144531229003
IPQ,2,2,視聴触　,84.725秒,9,12,1235,0,26.312234931683257,39.39147949216563,1261.3122349316832,39.39147949216563
IPQ,2,2,視聴触　,93.976秒,10,13,1431,0,28.05350914700948,42.390747070269974,1459.0535091470094,42.390747070269974
IPQ,2,2,視聴触　,101.209秒,11,14,1580,0,31.12968096300435,46.33483886696182,1611.1296809630044,46.33483886696182
IPQ,2,2,視聴触　,113.572秒,12,18,1768,0,34.98034758574872,52.19592104614571,1802.9803475857486,52.19592104614571
IPQ,2,2,視聴触　,124.76秒,13,20,1960,0,40.95694744534074,58.54614257726523,2000.9569474453408,58.54614257726523
IPQ,2,2,視聴触　,133.593秒,14,21,2153,0,45.966677026262325,65.90104874755987,2198.9666770262625,65.90104874755987
IPQ,2,2,視聴触　,143.620秒,15,24,2304,0,48.99309962122976,70.71131744468086,2352.9930996212297,70.71131744468086
IPQ,2,2,視聴触　,150.144秒,16,26,2384,0,50.91598486092792,74.11243607715369,2434.915984860928,74.11243607715369
IPQ,2,2,視聴触　,158.821秒,17,27,2565,0,54.27230743620723,78.50559736533887,2619.272307436207,78.50559736533887
IPQ,2,2,視聴触　,168.866秒,18,29,2747,0,56.771724711432526,84.10325770060547,2803.7717247114324,84.10325770060547
IPQ,2,2,視聴触　,176.935秒,19,30,2886,0,58.2471309696721,88.56490909648554,2944.247130969672,88.56490909648554
IPQ,2,2,視聴触　,185.478秒,20,31,3072,0,60.17478331701136,92.37155077217035,3132.174783317011,92.37155077217035
IPQ,2,2,視聴触　,194.571秒,21,32,3267,0,62.08810183984329,97.16559214435699,3329.088101839843,97.16559214435699
IPQ,2,2,視聴触　,201.784秒,22,34,3394,0,63.42274533457926,100.41325282740223,3457.4227453345793,100.41325282740223
