type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴　　,2.322秒,2,0,0,0,0,0,1.3900494575440407,2.353960275649968
IPQ,1,1,視聴　　,17.460秒,3,1,144,0,11.030273437499924,7.668457031249996,155.03027343749991,7.668457031249996
IPQ,1,1,視聴　　,27.875秒,4,3,244,0,15.600585937499815,13.683471679661952,259.60058593749983,13.683471679661952
IPQ,1,1,視聴　　,38.591秒,5,6,370,0,23.867797828970488,21.96166974791009,393.8677978289705,21.96166974791009
IPQ,1,1,視聴　　,47.724秒,6,7,552,0,31.455230690253106,31.162719552597473,583.4552306902531,31.162719552597473
IPQ,1,1,視聴　　,58.658秒,7,8,738,0,39.95727536798658,38.68011446721614,777.9572753679865,38.68011446721614
IPQ,1,1,視聴　　,69.378秒,8,10,920,0,54.17907693932218,47.04620343927746,974.1790769393222,47.04620343927746
IPQ,1,1,視聴　　,78.211秒,9,12,1051,0,61.71253507100417,54.84082921241412,1112.7125350710041,54.84082921241412
IPQ,1,1,視聴　　,90.782秒,10,13,1213,0,72.93819037056986,67.21160433891427,1285.9381903705698,67.21160433891427
IPQ,1,1,視聴　　,98.256秒,11,15,1379,0,81.56245450213763,75.30303087978383,1460.5624545021376,75.30303087978383
IPQ,1,1,視聴　　,107.945秒,12,16,1556,0,90.32404129424583,88.71734092591898,1646.324041294246,88.71734092591898
IPQ,1,1,視聴　　,116.593秒,13,17,1644,0,98.97577492546671,96.1331135741568,1742.9757749254668,96.1331135741568
IPQ,1,1,視聴　　,125.568秒,14,20,1790,0,105.71588722940564,102.49968336496353,1895.7158872294056,102.49968336496353
IPQ,1,1,視聴　　,135.760秒,15,22,1972,0,112.79645811302176,109.36044903038709,2084.796458113022,109.36044903038709
IPQ,1,1,視聴　　,149.643秒,16,25,2171,0,124.63419559524927,119.72602773964587,2295.6341955952494,119.72602773964587
IPQ,1,1,視聴　　,157.778秒,17,26,2344,0,129.33061551647933,124.28521335934842,2473.330615516479,124.28521335934842
IPQ,1,1,視聴　　,167.107秒,18,28,2469,0,135.9496671808609,128.83800162379964,2604.949667180861,128.83800162379964
IPQ,1,1,視聴　　,174.827秒,19,30,2556,0,146.6046319033747,135.30052208649147,2702.604631903375,135.30052208649147
IPQ,1,1,視聴　　,184.331秒,20,31,2650,0,157.0048043021459,143.17593261486132,2807.004804302146,143.17593261486132
IPQ,1,1,視聴　　,199.712秒,21,34,2920,0,173.9644624673689,161.02423411753736,3093.964462467369,161.02423411753736
IPQ,1,1,視聴　　,216.396秒,22,39,3064,0,199.03735518827074,195.61204979372468,3263.037355188271,195.61204979372468
IPQ,1,1,視聴　　,229.822秒,23,46,3209,0,206.6077854992281,203.05714951942667,3415.607785499228,203.05714951942667
IPQ,1,1,視聴　　,243.616秒,24,48,3443,0,214.14666050070318,213.1822721588987,3657.146660500703,213.1822721588987
