type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴　嗅,4.447秒,1,1,0,0,0,0,0,0
IPQ,1,1,視聴　嗅,17.656秒,2,4,79,0,4.4219907798159195,5.311888024678852,83.42199077981591,5.311888024678852
IPQ,1,1,視聴　嗅,27.254秒,3,6,194,0,9.530620959723716,10.152807281418093,203.5306209597237,10.152807281418093
IPQ,1,1,視聴　嗅,46.864秒,4,9,354,0,18.138421217946195,18.468015286323315,372.1384212179462,18.468015286323315
IPQ,1,1,視聴　嗅,57.869秒,5,10,534,0,22.000115786675124,23.148191765947107,556.0001157866751,23.148191765947107
IPQ,1,1,視聴　嗅,68.518秒,6,11,717,0,26.4715513270067,28.811643914301264,743.4715513270068,28.811643914301264
IPQ,1,1,視聴　嗅,78.765秒,7,16,840,0,29.90477690404139,33.491807481676055,869.9047769040413,33.491807481676055
IPQ,1,1,視聴　嗅,89.70秒,8,17,944,0,33.766473091455325,38.474119058130576,977.7664730914553,38.474119058130576
IPQ,1,1,視聴　嗅,103.399秒,9,18,1110,0,40.90696110948751,45.80717309260218,1150.9069611094876,45.80717309260218
IPQ,1,1,視聴　嗅,114.398秒,10,19,1292,0,44.49400312807407,50.57524979912172,1336.4940031280742,50.57524979912172
IPQ,1,1,視聴　嗅,125.381秒,11,20,1474,0,47.718490432760056,54.87090409597885,1521.71849043276,54.87090409597885
IPQ,1,1,視聴　嗅,133.212秒,12,21,1613,0,49.4488324618716,57.38128007254002,1662.4488324618717,57.38128007254002
IPQ,1,1,視聴　嗅,142.26秒,13,23,1760,0,51.5032758210884,60.32561597825318,1811.5032758210884,60.32561597825318
IPQ,1,1,視聴　嗅,150.11秒,14,24,1903,0,53.45334892577541,62.967827597610714,1956.4533489257753,62.967827597610714
IPQ,1,1,視聴　嗅,156.477秒,15,25,1990,0,55.48024056529965,65.69732960648419,2045.4802405652997,65.69732960648419
IPQ,1,1,視聴　嗅,162.993秒,16,26,2088,0,56.957987318745865,68.35662182755097,2144.957987318746,68.35662182755097
IPQ,1,1,視聴　嗅,172.759秒,17,27,2283,0,59.13855322808976,71.6030267315524,2342.1385532280897,71.6030267315524
IPQ,1,1,視聴　嗅,182.260秒,18,28,2466,0,61.220657826829814,74.49243647775177,2527.2206578268297,74.49243647775177
IPQ,1,1,視聴　嗅,189.358秒,19,29,2556,0,63.19819688723699,76.93277461270368,2619.198196887237,76.93277461270368
IPQ,1,1,視聴　嗅,197.91秒,20,30,2689,0,65.3531607901622,79.67633354293432,2754.3531607901623,79.67633354293432
IPQ,1,1,視聴　嗅,205.674秒,21,31,2831,0,67.87287948735177,83.39711798636003,2898.872879487352,83.39711798636003
