type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴触嗅,2.745秒,1,1,0,0,0,0,0,0
IPQ,1,2,視　触嗅,7.331秒,1,1,0,0,0,0,0,0
IPQ,2,1,視聴　　,12.309秒,1,1,0,0,0,0,0,0
IPQ,2,2,視　触　,15.81秒,1,1,0,0,0,0,0,0
IPQ,3,1,視聴　嗅,16.856秒,1,1,0,0,0,0,0,0
IPQ,3,1,視聴　嗅,26.89秒,2,4,78,0,0.7525636729801795,2.1533208035442,78.75256367298017,2.1533208035442
IPQ,3,1,視聴　嗅,45.120秒,3,6,256,0,5.432698115775496,9.32189990430509,261.4326981157755,9.32189990430509
IPQ,3,1,視聴　嗅,52.186秒,4,7,387,0,9.717365920659125,15.045776601798732,396.7173659206591,15.045776601798732
IPQ,3,1,視聴　嗅,58.655秒,5,8,515,0,10.953305345609978,17.02875738496084,525.95330534561,17.02875738496084
IPQ,3,1,視聴　嗅,64.970秒,6,9,629,0,12.562824463093461,18.665771714556584,641.5628244630934,18.665771714556584
IPQ,3,1,視聴　嗅,71.171秒,7,10,759,0,13.524086882208671,20.753004700734714,772.5240868822086,20.753004700734714
IPQ,3,1,視聴　嗅,76.720秒,8,11,870,0,14.49813482685992,22.352796406708222,884.4981348268599,22.352796406708222
IPQ,3,1,視聴　嗅,84.485秒,9,13,998,0,15.798298095072113,24.98839935775798,1013.7982980950721,24.98839935775798
IPQ,3,1,視聴　嗅,89.289秒,10,14,1089,0,16.990314696634535,26.83959564676115,1105.9903146966346,26.83959564676115
IPQ,3,1,視聴　嗅,98.321秒,11,15,1306,0,18.759113524751132,29.904781193566254,1324.7591135247512,29.904781193566254
IPQ,3,1,視聴　嗅,108.705秒,12,18,1470,0,20.835529343964556,34.65087487897636,1490.8355293439645,34.65087487897636
IPQ,3,1,視聴　嗅,117.686秒,13,20,1642,0,24.774125326345658,42.85765681817937,1666.7741253263457,42.85765681817937
IPQ,3,1,視聴　嗅,126.452秒,14,22,1810,0,27.476503655946264,48.51531349251145,1837.4765036559463,48.51531349251145
IPQ,3,1,視聴　嗅,135.172秒,15,24,1979,0,29.65755048315475,56.44220616465135,2008.6575504831549,56.44220616465135
IPQ,3,1,視聴　嗅,142.820秒,16,26,2118,0,31.03065439515744,59.199778132551096,2149.0306543951574,59.199778132551096
IPQ,3,1,視聴　嗅,152.657秒,17,27,2345,0,32.53818458739913,61.919580988469434,2377.538184587399,61.919580988469434
IPQ,3,1,視聴　嗅,158.704秒,18,28,2465,0,33.699028293899495,63.723484939535496,2498.6990282938996,63.723484939535496
IPQ,3,1,視聴　嗅,165.493秒,19,29,2605,0,35.02651660507629,65.71391251060204,2640.0265166050763,65.71391251060204
IPQ,3,1,視聴　嗅,172.810秒,20,30,2758,0,35.908576993850915,67.24171451077396,2793.908576993851,67.24171451077396
IPQ,3,1,視聴　嗅,181.70秒,21,32,2939,0,36.842396174642346,69.05351963721384,2975.8423961746425,69.05351963721384
IPQ,3,1,視聴　嗅,188.875秒,22,33,3120,0,37.885210188600404,71.10736681604146,3157.8852101886005,71.10736681604146
IPQ,3,1,視聴　嗅,196.843秒,23,34,3300,0,39.04165177227573,73.31427063969767,3339.0416517722756,73.31427063969767
IPQ,3,1,視聴　嗅,204.164秒,24,35,3457,0,39.96333964130851,75.1005975595927,3496.9633396413087,75.1005975595927
