type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴　嗅,1.956秒,1,1,0,0,0,0,0,0
IPQ,1,1,視聴　嗅,19.649秒,2,2,68,0,8.453979492187418,7.075195312499886,76.45397949218741,7.075195312499886
IPQ,1,1,視聴　嗅,24.214秒,3,3,83,0,9.24499511628359,8.635253906217475,92.24499511628359,8.635253906217475
IPQ,1,1,視聴　嗅,36.881秒,4,6,239,0,12.409057602299095,12.321166959519633,251.4090576022991,12.321166959519633
IPQ,1,1,視聴　嗅,47.864秒,5,8,327,0,14.40307615698626,15.062255826706679,341.4030761569863,15.062255826706679
IPQ,1,1,視聴　嗅,58.933秒,6,9,507,0,16.644163218879413,17.786803263973244,523.6441632188794,17.786803263973244
IPQ,1,1,視聴　嗅,73.214秒,7,12,633,0,19.44030760068183,21.615600553264258,652.4403076006819,21.615600553264258
IPQ,1,1,視聴　嗅,84.334秒,8,13,815,0,21.14318846005675,23.818359342326538,836.1431884600568,23.818359342326538
IPQ,1,1,視聴　嗅,94.815秒,9,14,960,0,22.9394530972895,26.147460881586163,982.9394530972895,26.147460881586163
IPQ,1,1,視聴　嗅,105.64秒,10,16,1050,0,24.93347118639423,28.981933536590503,1074.9334711863942,28.981933536590503
IPQ,1,1,視聴　嗅,115.400秒,11,17,1133,0,26.823119158264966,30.95947143513385,1159.823119158265,30.95947143513385
IPQ,1,1,視聴　嗅,124.317秒,12,18,1233,0,28.415749472653943,33.028539414396406,1261.415749472654,33.028539414396406
IPQ,1,1,視聴　嗅,135.266秒,13,19,1416,0,30.360638890154235,35.397905374124704,1446.3606388901542,35.397905374124704
IPQ,1,1,視聴　嗅,143.991秒,14,20,1549,0,31.612805017588194,37.413882821101225,1580.6128050175882,37.413882821101225
IPQ,1,1,視聴　嗅,157.618秒,15,21,1729,0,37.3310511669273,47.89284569949104,1766.3310511669274,47.89284569949104
IPQ,1,1,視聴　嗅,167.380秒,16,23,1858,0,39.16022519280496,50.441651773085304,1897.160225192805,50.441651773085304
IPQ,1,1,視聴　嗅,180.270秒,17,24,2131,0,41.45087778248915,53.39148984377345,2172.450877782489,53.39148984377345
IPQ,1,1,視聴　嗅,188.699秒,18,25,2272,0,42.97249599952224,55.31960350925105,2314.9724959995224,55.31960350925105
