type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
一対比較法,1,1,視　触嗅,3.560秒,2,0,0,0,0,0,3.2409661522742503,4.641723301341813
一対比較法,1,1,視　触嗅,15.935秒,3,1,98,0,13.293456147370192,18.36364226814499,111.2934561473702,18.36364226814499
一対比較法,1,1,視　触嗅,28.702秒,4,6,253,0,22.813110351562102,30.942993153562956,275.8131103515621,30.942993153562956
一対比較法,1,1,視　触嗅,35.502秒,5,7,389,0,25.257568359364345,33.88183592699626,414.25756835936437,33.88183592699626
一対比較法,1,1,視　触嗅,44.237秒,6,8,566,0,29.718017578117184,38.4301757707488,595.7180175781172,38.4301757707488
一対比較法,1,2,視聴　嗅,51.328秒,6,8,0,0,0,0,595.7180175781172,38.4301757707488
一対比較法,1,2,視聴　嗅,57.371秒,7,9,90,0,2.12585449218747,3.570556640624991,92.12585449218747,3.570556640624991
一対比較法,1,2,視聴　嗅,65.453秒,8,10,271,0,5.778808220863256,6.8389890920851615,276.77880822086325,6.8389890920851615
一対比較法,1,2,視聴　嗅,70.904秒,9,11,368,0,7.646484250704388,8.871459960937589,375.64648425070436,8.871459960937589
一対比較法,1,2,視聴　嗅,83.637秒,10,13,564,0,13.095703000554918,14.386596679573156,577.0957030005549,14.386596679573156
一対比較法,1,2,視聴　嗅,91.968秒,11,15,675,0,19.4237545928535,20.97780629310892,694.4237545928535,20.97780629310892
一対比較法,1,2,視聴　嗅,106.771秒,12,16,780,0,33.480834486893436,33.04138171347531,813.4808344868934,33.04138171347531
一対比較法,2,1,視聴触嗅,111.281秒,12,16,0,0,0,0,813.4808344868934,33.04138171347531
一対比較法,2,1,視聴触嗅,116.285秒,13,21,7,0,2.172818253304656,3.766145171248347,9.172818253304655,3.766145171248347
一対比較法,2,1,視聴触嗅,120.753秒,14,22,13,0,3.8223612948339563,6.58066373149342,16.822361294833957,6.58066373149342
