type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
一対比較法,1,1,視　触嗅,17.532秒,1,4,0,0,0,0,0,0
一対比較法,1,1,視　触嗅,26.424秒,2,6,66,0,3.9605712890624822,5.559077616836716,69.96057128906249,5.559077616836716
一対比較法,1,1,視　触嗅,57.735秒,3,7,266,0,10.991821286959983,21.071777343749133,276.99182128696,21.071777343749133
一対比較法,1,1,視　触嗅,70.38秒,4,8,437,0,14.529418943209741,25.400390624999247,451.52941894320975,25.400390624999247
一対比較法,1,1,視　触嗅,76.804秒,5,9,573,0,16.635704038424464,28.029899581664232,589.6357040384245,28.029899581664232
一対比較法,1,1,視　触嗅,90.720秒,6,11,755,0,20.44006347321078,34.79370114927987,775.4400634732108,34.79370114927987
一対比較法,1,2,視聴　嗅,91.493秒,6,11,0,0,0,0,775.4400634732108,34.79370114927987
一対比較法,1,2,視聴　嗅,99.905秒,7,12,82,0,2.4829101561907843,2.9937744138375035,84.48291015619078,2.9937744138375035
一対比較法,1,2,視聴　嗅,113.537秒,8,14,194,0,7.0092690760487,8.585738057752355,201.0092690760487,8.585738057752355
一対比較法,1,2,視聴　嗅,122.21秒,9,15,337,0,9.391483511177572,11.035747926487115,346.39148351117757,11.035747926487115
一対比較法,1,2,視聴　嗅,129.588秒,10,16,437,0,11.239923423251794,13.914165290235514,448.2399234232518,13.914165290235514
一対比較法,1,2,視聴　嗅,139.606秒,11,17,615,0,13.442681966791586,18.231758863957207,628.4426819667916,18.231758863957207
一対比較法,2,1,視聴　嗅,152.913秒,11,17,0,0,0,0,628.4426819667916,18.231758863957207
一対比較法,2,1,視聴　嗅,170.887秒,12,19,112,0,6.614319463333853,8.608692029418197,118.61431946333386,8.608692029418197
一対比較法,2,1,視聴　嗅,179.330秒,13,20,220,0,10.091478321631525,17.685145084561114,230.0914783216315,17.685145084561114
一対比較法,2,1,視聴　嗅,185.423秒,14,21,336,0,12.348097133498143,20.318673196237548,348.34809713349813,20.318673196237548
一対比較法,2,2,視　触嗅,191.584秒,14,22,0,0,0,0,348.34809713349813,20.318673196237548
一対比較法,2,2,視　触嗅,194.445秒,14,23,0,0,0,0,348.34809713349813,20.318673196237548
一対比較法,2,2,視　触嗅,197.431秒,15,25,40,0,0.7345800037162618,1.480355431575905,40.73458000371626,1.480355431575905
一対比較法,2,2,視　触嗅,203.626秒,16,26,133,0,3.0920373043462437,4.0968662971684955,136.09203730434623,4.0968662971684955
一対比較法,2,2,視　触嗅,210.238秒,17,27,293,0,5.05113591747197,6.50936306474031,298.051135917472,6.50936306474031
一対比較法,3,1,視聴触　,216.998秒,17,29,0,0,0,0,298.051135917472,6.50936306474031
一対比較法,3,1,視聴触　,220.890秒,18,30,54,0,1.289856103474655,1.3711400486691065,55.289856103474655,1.3711400486691065
一対比較法,3,1,視聴触　,222.578秒,19,31,54,0,1.5746534400854815,2.1681386733480945,55.574653440085484,2.1681386733480945
一対比較法,3,1,視聴触　,230.444秒,20,33,183,0,4.440988873899388,4.731743336068206,187.44098887389939,4.731743336068206
一対比較法,3,2,視聴触嗅,235.673秒,20,33,0,0,0,0,187.44098887389939,4.731743336068206
一対比較法,3,2,視聴触嗅,241.802秒,21,36,103,0,2.198014667839328,1.9624958775828882,105.19801466783933,1.9624958775828882
一対比較法,3,2,視聴触嗅,246.523秒,22,37,198,0,3.544263143128143,3.162539481087644,201.54426314312815,3.162539481087644
一対比較法,4,1,視聴触　,256.630秒,22,37,0,0,0,0,201.54426314312815,3.162539481087644
一対比較法,4,1,視聴触　,263.123秒,23,39,49,0,3.3648850414583285,3.4068962054343452,52.36488504145833,3.4068962054343452
一対比較法,4,1,視聴触　,274.621秒,24,44,185,0,9.962989918450878,9.281479097402876,194.9629899184509,9.281479097402876
一対比較法,4,2,視　触嗅,282.315秒,24,46,0,0,0,0,194.9629899184509,9.281479097402876
一対比較法,4,2,視　触嗅,288.775秒,25,49,115,0,3.2847380482389426,2.065429674542221,118.28473804823895,2.065429674542221
一対比較法,4,2,視　触嗅,297.290秒,26,53,215,0,7.020212004182911,5.295397952571314,222.02021200418292,5.295397952571314
一対比較法,5,1,視　触嗅,300.560秒,26,53,0,0,0,0,222.02021200418292,5.295397952571314
一対比較法,5,1,視　触嗅,306.251秒,27,54,120,0,2.6370140445519468,3.2449691416907296,122.63701404455195,3.2449691416907296
一対比較法,5,2,視聴触嗅,316.981秒,27,54,0,0,0,0,122.63701404455195,3.2449691416907296
一対比較法,5,2,視聴触嗅,322.583秒,28,57,90,0,2.2642857181547353,2.301951298874985,92.26428571815474,2.301951298874985
一対比較法,5,2,視聴触嗅,333.687秒,29,62,235,0,9.248200573690182,8.741256126060428,244.24820057369018,8.741256126060428
一対比較法,6,1,視聴　嗅,363.863秒,29,62,0,0,0,0,244.24820057369018,8.741256126060428
一対比較法,6,1,視聴　嗅,371.520秒,30,64,125,0,7.4726800036238705,5.771765743856233,132.47268000362388,5.771765743856233
一対比較法,6,1,視聴　嗅,377.91秒,31,65,192,0,11.385127752913453,8.08843971676879,203.38512775291346,8.08843971676879
一対比較法,6,1,視聴　嗅,385.998秒,32,70,322,0,16.98337967077761,12.517010108617502,338.9833796707776,12.517010108617502
一対比較法,6,2,視聴触嗅,390.966秒,32,70,0,0,0,0,338.9833796707776,12.517010108617502
一対比較法,6,2,視聴触嗅,394.679秒,33,72,6,0,3.9490112254841248,1.9221203282817765,9.949011225484124,1.9221203282817765
一対比較法,6,2,視聴触嗅,402.37秒,34,74,99,0,7.911587928389092,4.2021827536667224,106.9115879283891,4.2021827536667224
一対比較法,6,2,視聴触嗅,416.594秒,35,75,336,0,15.813328211966798,12.277352722396103,351.8133282119668,12.277352722396103
一対比較法,7,1,視聴触嗅,420.695秒,35,75,0,0,0,0,351.8133282119668,12.277352722396103
一対比較法,7,1,視聴触嗅,422.91秒,36,76,0,0,0.5830920650621735,0.5573864262282404,0.5830920650621735,0.5573864262282404
一対比較法,7,1,視聴触嗅,429.88秒,37,77,129,0,4.724196550229826,5.053345899158838,133.72419655022983,5.053345899158838
一対比較法,7,2,視聴　嗅,434.209秒,37,77,0,0,0,0,133.72419655022983,5.053345899158838
一対比較法,7,2,視聴　嗅,450.893秒,38,80,340,0,12.70829251496079,7.839288652138066,352.7082925149608,7.839288652138066
一対比較法,7,2,視聴　嗅,460.746秒,39,84,470,0,25.57257012674413,12.562404572554627,495.57257012674415,12.562404572554627
一対比較法,7,2,視聴　嗅,465.321秒,40,86,565,0,30.31110157537036,14.90634078250682,595.3111015753703,14.90634078250682
一対比較法,8,1,視　触嗅,471.65秒,40,86,0,0,0,0,595.3111015753703,14.90634078250682
一対比較法,8,1,視　触嗅,475.371秒,41,87,75,0,2.6256616266095896,1.5322103296535659,77.62566162660958,1.5322103296535659
一対比較法,8,1,視　触嗅,490.991秒,42,88,429,0,12.943175904653177,9.146413053542915,441.9431759046532,9.146413053542915
一対比較法,8,1,視　触嗅,492.994秒,42,88,0,0,0,0,441.9431759046532,9.146413053542915
一対比較法,8,2,視聴触　,493.944秒,42,88,0,0,0,0,441.9431759046532,9.146413053542915
一対比較法,8,2,視聴触　,496.808秒,43,89,57,0,1.6069193634959609,1.031281181521135,58.60691936349596,1.031281181521135
一対比較法,8,2,視聴触　,499.409秒,44,91,57,0,3.663755029646758,3.048728748056578,60.66375502964676,3.048728748056578
一対比較法,8,2,視聴触　,505.465秒,45,92,176,0,7.064995989665797,5.536325607840517,183.0649959896658,5.536325607840517
一対比較法,9,1,視聴触　,506.432秒,45,92,0,0,0,0,183.0649959896658,5.536325607840517
一対比較法,9,1,視聴触　,511.525秒,46,93,120,0,5.644595842052001,3.4145183252697127,125.644595842052,3.4145183252697127
一対比較法,9,1,視聴触　,515.134秒,47,95,160,0,9.216094068126587,6.240869737305745,169.21609406812658,6.240869737305745
一対比較法,9,2,視聴　嗅,522.177秒,47,95,0,0,0,0,169.21609406812658,6.240869737305745
一対比較法,9,2,視聴　嗅,523.321秒,48,96,0,0,0.7632656235833104,0.7517269849577888,0.7632656235833104,0.7517269849577888
一対比較法,10,1,視聴触嗅,534.633秒,48,98,0,0,0,0,0.7632656235833104,0.7517269849577888
一対比較法,10,1,視聴触嗅,535.83秒,49,98,0,0,0.8184687142973024,0.36254137506536566,0.8184687142973024,0.36254137506536566
一対比較法,10,1,視聴触嗅,538.369秒,50,99,56,0,4.465057677366379,2.27818967866893,60.46505767736638,2.27818967866893
一対比較法,10,1,視聴触嗅,550.181秒,51,103,221,0,24.975104394186257,16.067543197083012,245.97510439418625,16.067543197083012
一対比較法,10,2,視聴触　,552.173秒,51,103,0,0,0,0,245.97510439418625,16.067543197083012
一対比較法,10,2,視聴触　,554.963秒,52,104,34,0,4.640847494750158,3.5318539438691428,38.64084749475016,3.5318539438691428
一対比較法,10,2,視聴触　,563.75秒,53,105,161,0,12.943302326498241,7.162232272228287,173.94330232649824,7.162232272228287
一対比較法,11,1,視聴触嗅,565.324秒,53,105,0,0,0,0,173.94330232649824,7.162232272228287
一対比較法,11,1,視聴触嗅,570.461秒,54,107,115,0,3.850469338725974,2.608936874558389,118.85046933872597,2.608936874558389
一対比較法,11,1,視聴触嗅,578.884秒,55,113,231,0,17.621350886515955,10.804028129369218,248.62135088651596,10.804028129369218
一対比較法,11,2,視　触嗅,582.529秒,55,113,0,0,0,0,248.62135088651596,10.804028129369218
一対比較法,11,2,視　触嗅,590.102秒,56,115,177,0,9.271462065742899,3.4406976502394784,186.2714620657429,3.4406976502394784
一対比較法,12,1,視聴　嗅,594.679秒,56,118,0,0,0,0,186.2714620657429,3.4406976502394784
