type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴　　,4.215秒,2,0,0,0,0,0,0.12011635534788366,0.23949944302830556
IPQ,1,2,視　触　,8.201秒,2,0,0,0,0,0,0.12011635534788366,0.23949944302830556
IPQ,2,1,視聴　嗅,9.315秒,2,0,0,0,0,0,0.12011635534788366,0.23949944302830556
IPQ,2,2,視聴触　,10.114秒,2,0,0,0,0,0,0.12011635534788366,0.23949944302830556
一対比較法,3,1,視聴触　,12.87秒,2,0,0,0,0,0,0.12011635534788366,0.23949944302830556
IPQ,4,1,視　　嗅,15.697秒,2,0,0,0,0,0,0.12011635534788366,0.23949944302830556
IPQ,4,2,視　　　,17.510秒,2,0,0,0,0,0,0.12011635534788366,0.23949944302830556
IPQ,4,2,視　　　,30.421秒,3,4,137,0,5.778782463768782,6.756108392222984,142.77878246376878,6.756108392222984
IPQ,4,2,視　　　,42.704秒,4,8,286,0,12.612275291167398,14.133911132812287,298.6122752911674,14.133911132812287
IPQ,4,2,視　　　,51.754秒,5,9,475,0,16.16085916354527,18.138427734372733,491.1608591635453,18.138427734372733
IPQ,4,2,視　　　,60.88秒,6,11,616,0,19.649018343232303,22.829589843747755,635.6490183432323,22.829589843747755
IPQ,4,2,視　　　,72.721秒,7,16,770,0,24.592865999131888,29.662694425337477,794.5928659991318,29.662694425337477
IPQ,4,2,視　　　,79.295秒,8,17,878,0,26.339692165579628,31.832885736933562,904.3396921655797,31.832885736933562
IPQ,4,2,視　　　,86.507秒,9,18,1020,0,28.586396188707578,34.99145507360861,1048.5863961887076,34.99145507360861
IPQ,4,2,視　　　,93.174秒,10,19,1146,0,29.69601532924942,36.96350097204483,1175.6960153292493,36.96350097204483
IPQ,4,2,視　　　,102.90秒,11,20,1332,0,32.4645700167498,40.57800290978197,1364.4645700167498,40.57800290978197
IPQ,4,2,視　　　,111.74秒,12,22,1475,0,35.93624970420606,44.15312237615593,1510.9362497042061,44.15312237615593
IPQ,4,2,視　　　,121.74秒,13,24,1651,0,38.521376684186656,48.32827987087955,1689.5213766841866,48.32827987087955
IPQ,4,2,視　　　,128.448秒,14,25,1794,0,40.89217578821285,50.95030019273685,1834.8921757882129,50.95030019273685
IPQ,4,2,視　　　,139.55秒,15,27,1993,0,44.22376257349541,55.88587633273309,2037.2237625734954,55.88587633273309
IPQ,4,2,視　　　,147.692秒,16,28,2176,0,46.42200367757307,59.21571028492604,2222.4220036775732,59.21571028492604
IPQ,4,2,視　　　,155.555秒,17,30,2271,0,49.074789639722866,62.68656585185208,2320.074789639723,62.68656585185208
IPQ,4,2,視　　　,165.991秒,18,33,2429,0,52.58158394934985,66.38282295592876,2481.58158394935,66.38282295592876
IPQ,4,2,視　　　,174.466秒,19,35,2565,0,55.34830978145848,69.9877389493389,2620.3483097814583,69.9877389493389
IPQ,4,2,視　　　,181.88秒,20,36,2694,0,56.930295570123405,72.36067765413345,2750.9302955701232,72.36067765413345
IPQ,4,2,視　　　,190.326秒,21,37,2885,0,59.20741720179194,75.88125550380303,2944.207417201792,75.88125550380303
IPQ,4,2,視　　　,197.43秒,22,38,3017,0,60.518942152729764,78.49869323701365,3077.51894215273,78.49869323701365
IPQ,4,2,視　　　,205.701秒,23,39,3197,0,62.64012693946345,81.13713406518497,3259.6401269394632,81.13713406518497
IPQ,4,2,視　　　,217.233秒,24,41,3404,0,65.39758157473558,84.94917298994585,3469.397581574736,84.94917298994585
IPQ,4,2,視　　　,226.249秒,25,43,3544,0,67.98482644916824,88.11753247475822,3611.9848264491684,88.11753247475822
