type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴　嗅,33.122秒,4,5,0,0,0,0,283.85242318732213,29.92030291174797
IPQ,1,1,視聴　嗅,44.209秒,5,7,112,0,11.990058355397439,15.572486284451333,123.99005835539744,15.572486284451333
IPQ,1,1,視聴　嗅,52.727秒,6,8,242,0,13.699082001425865,20.099475775556805,255.69908200142586,20.099475775556805
IPQ,1,1,視聴　嗅,58.447秒,7,9,328,0,15.325041219214677,22.97229412492439,343.32504121921465,22.97229412492439
IPQ,1,1,視聴　嗅,70.309秒,8,11,556,0,18.516566924078344,28.888468448741612,574.5165669240783,28.888468448741612
IPQ,1,1,視聴　嗅,86.495秒,9,16,877,0,25.64806700412189,39.34762779746947,902.6480670041219,39.34762779746947
IPQ,1,1,視聴　嗅,127.349秒,10,18,1176,0,70.76181519928119,146.2722974183366,1246.7618151992813,146.2722974183366
IPQ,1,1,視聴　嗅,137.118秒,11,19,1305,0,73.3975853376654,149.99021219100516,1378.3975853376653,149.99021219100516
IPQ,1,1,視聴　嗅,145.278秒,12,20,1446,0,75.14435251419489,155.5103740842378,1521.144352514195,155.5103740842378
IPQ,1,1,視聴　嗅,154.182秒,13,21,1629,0,78.33572598345793,162.2010135256144,1707.335725983458,162.2010135256144
IPQ,1,1,視聴　嗅,161.374秒,14,23,1724,0,80.67048513220772,167.95280815953996,1804.6704851322077,167.95280815953996
IPQ,1,1,視聴　嗅,167.393秒,15,24,1849,0,83.39926075304987,175.04585278424372,1932.39926075305,175.04585278424372
IPQ,1,1,視聴　嗅,177.665秒,16,25,2069,0,90.47028778783707,185.56383268647795,2159.470287787837,185.56383268647795
IPQ,1,1,視聴　嗅,186.977秒,17,26,2226,0,94.33198038854005,193.27073684245707,2320.33198038854,193.27073684245707
IPQ,1,1,視聴　嗅,196.972秒,18,27,2366,0,108.17956101552213,203.88250171915442,2474.1795610155223,203.88250171915442
IPQ,1,1,視聴　嗅,206.326秒,19,29,2549,0,112.88144333654664,211.14311173947058,2661.8814433365465,211.14311173947058
IPQ,1,1,視聴　嗅,216.861秒,20,30,2776,0,115.63058163919861,216.99068857948708,2891.6305816391987,216.99068857948708
IPQ,1,1,視聴　嗅,230.557秒,21,31,2966,0,132.12174458125796,235.93044135626758,3098.121744581258,235.93044135626758
IPQ,1,1,視聴　嗅,237.275秒,22,32,3108,0,135.00839092930408,241.29239878706525,3243.008390929304,241.29239878706525
