type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
一対比較法,1,1,視　触嗅,2.869秒,2,0,0,0,0,0,0.010986328124999993,0.005493164062499998
一対比較法,1,1,視　触嗅,8.157秒,3,1,69,0,0.016479492187500007,0.016479492187499986,69.0164794921875,0.016479492187499986
一対比較法,1,1,視　触嗅,23.492秒,4,2,242,0,0.04943847656250003,0.08789062499999997,242.0494384765625,0.08789062499999997
一対比較法,1,1,視　触嗅,42.774秒,5,3,312,0,1.6204833984375,3.5101318359374964,313.6204833984375,3.5101318359374964
