type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴触嗅,1.999秒,1,1,0,0,0,0,0,0
IPQ,1,2,視　触嗅,5.387秒,1,1,0,0,0,0,0,0
IPQ,2,2,視　　　,7.817秒,1,1,0,0,0,0,0,0
IPQ,2,2,視　　　,14.791秒,2,5,87,0,6.690673807385688,11.958618114288043,93.69067380738569,11.958618114288043
IPQ,2,2,視　　　,21.96秒,3,6,187,0,11.409301757812495,17.79785126787289,198.4093017578125,17.79785126787289
IPQ,2,2,視　　　,31.40秒,4,8,355,0,20.59936523226856,32.4810788069353,375.59936523226855,32.4810788069353
IPQ,2,2,視　　　,37.326秒,5,9,497,0,28.921508755881984,43.81347614357664,525.921508755882,43.81347614357664
IPQ,2,2,視　　　,43.873秒,6,10,627,0,34.01915875158991,49.658198407336506,661.0191587515899,49.658198407336506
IPQ,2,2,視　　　,52.192秒,7,11,835,0,41.01196288851724,60.66101044747965,876.0119628885172,60.66101044747965
IPQ,2,2,視　　　,62.625秒,8,14,994,0,52.23449706637655,69.73022431079013,1046.2344970663767,69.73022431079013
IPQ,2,2,視　　　,67.692秒,9,15,1095,0,54.12925327925967,73.06424456601798,1149.1292532792597,73.06424456601798
IPQ,2,2,視　　　,73.342秒,10,16,1218,0,57.29164123307548,76.205978098836,1275.2916412330756,76.205978098836
IPQ,2,2,視　　　,81.440秒,11,19,1353,0,63.363647457346836,83.66638154121492,1416.3636474573468,83.66638154121492
IPQ,2,2,視　　　,88.302秒,12,20,1504,0,65.70366390026142,87.00073134148037,1569.7036639002615,87.00073134148037
IPQ,2,2,視　　　,95.509秒,13,21,1648,0,68.54363148833157,90.65368622871182,1716.5436314883316,90.65368622871182
IPQ,2,2,視　　　,101.797秒,14,22,1779,0,70.93865101944873,94.28466767397313,1849.9386510194488,94.28466767397313
IPQ,2,2,視　　　,109.43秒,15,23,1924,0,75.624300181651,100.96434214273786,1999.624300181651,100.96434214273786
IPQ,2,2,視　　　,117.209秒,16,24,2104,0,79.34866541313397,108.60528258503085,2183.348665413134,108.60528258503085
IPQ,2,2,視　　　,124.293秒,17,25,2237,0,83.10552506932844,117.94862818400303,2320.1055250693285,117.94862818400303
IPQ,2,2,視　　　,130.493秒,18,26,2369,0,85.35818686794248,121.82722100289288,2454.3581868679425,121.82722100289288
IPQ,2,2,視　　　,137.274秒,19,28,2489,0,88.42336931023706,127.47414095262604,2577.423369310237,127.47414095262604
IPQ,2,2,視　　　,145.7秒,20,34,2579,0,93.19143716067094,139.83928335048168,2672.191437160671,139.83928335048168
IPQ,2,2,視　　　,152.509秒,21,36,2727,0,98.75051816072198,147.76592954158156,2825.750518160722,147.76592954158156
IPQ,2,2,視　　　,158.627秒,22,37,2852,0,102.00333062146525,151.22516422050214,2954.0033306214655,151.22516422050214
IPQ,2,2,視　　　,163.522秒,23,38,2948,0,106.58376722093145,157.29107241060896,3054.5837672209313,157.29107241060896
IPQ,2,2,視　　　,170.9秒,24,39,3090,0,112.59878579331176,161.44940152980385,3202.598785793312,161.44940152980385
IPQ,2,2,視　　　,178.741秒,25,42,3239,0,121.04177895737799,169.60673897607035,3360.041778957378,169.60673897607035
IPQ,2,2,視　　　,183.774秒,26,45,3330,0,123.57943493274216,174.64335102950943,3453.579434932742,174.64335102950943
IPQ,2,2,視　　　,192.40秒,27,48,3510,0,128.9187904083169,184.4266762334431,3638.918790408317,184.4266762334431
