type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,2,視　触　,2.533秒,1,1,0,0,0,0,0,0
一対比較法,2,2,視　触嗅,5.49秒,1,1,0,0,0,0,0,0
IPQ,3,1,視聴　嗅,13.845秒,1,1,0,0,0,0,0,0
IPQ,3,2,視聴触　,15.433秒,1,1,0,0,0,0,0,0
IPQ,3,2,視聴触　,39.789秒,2,4,68,0,8.67370605468642,6.470947265625,76.67370605468642,6.470947265625
IPQ,3,2,視聴触　,46.255秒,3,5,177,0,11.037349102543029,9.639525264501522,188.03734910254303,9.639525264501522
IPQ,3,2,視聴触　,51.420秒,4,6,255,0,13.133990103798174,11.793492907347286,268.13399010379817,11.793492907347286
IPQ,3,2,視聴触　,57.757秒,5,7,388,0,14.381103513206984,13.4197998044237,402.381103513207,13.4197998044237
IPQ,3,2,視聴触　,65.304秒,6,9,520,0,16.915168759788894,16.52223579543589,536.9151687597889,16.52223579543589
IPQ,3,2,視聴触　,72.156秒,7,10,648,0,19.747238119208458,19.390869062156085,667.7472381192084,19.390869062156085
IPQ,3,2,視聴触　,82.240秒,8,13,834,0,24.27360517646079,26.043090080414917,858.2736051764608,26.043090080414917
IPQ,3,2,視聴触　,90.6秒,9,14,1014,0,26.49833675228175,28.965451890193066,1040.4983367522818,28.965451890193066
IPQ,3,2,視聴触　,97.404秒,10,16,1150,0,29.54704133056575,33.057856400246486,1179.5470413305657,33.057856400246486
IPQ,3,2,視聴触　,103.872秒,11,19,1232,0,32.16728123226321,38.106075328051816,1264.1672812322631,38.106075328051816
IPQ,3,2,視聴触　,108.873秒,12,20,1327,0,33.436195511018326,40.04514901788463,1360.4361955110182,40.04514901788463
IPQ,3,2,視聴触　,113.926秒,13,21,1424,0,34.71041672094111,42.02267587238966,1458.710416720941,42.02267587238966
IPQ,3,2,視聴触　,120.13秒,14,22,1561,0,36.369357829509106,44.697855959735946,1597.369357829509,44.697855959735946
IPQ,3,2,視聴触　,125.761秒,15,23,1697,0,38.08322483712837,46.724833130859906,1735.0832248371285,46.724833130859906
IPQ,3,2,視聴触　,130.227秒,16,24,1778,0,39.24228211706577,48.38924060884001,1817.2422821170658,48.38924060884001
IPQ,3,2,視聴触　,138.39秒,17,25,1974,0,41.48884829635435,52.01999867370423,2015.4888482963543,52.01999867370423
IPQ,3,2,視聴触　,144.490秒,18,26,2084,0,44.410705710666925,56.26374255155791,2128.410705710667,56.26374255155791
IPQ,3,2,視聴触　,152.143秒,19,29,2187,0,47.662343629909685,61.13604765922513,2234.6623436299096,61.13604765922513
IPQ,3,2,視聴触　,160.413秒,20,32,2325,0,49.99739999186358,64.83085701055055,2374.9973999918634,64.83085701055055
IPQ,3,2,視聴触　,169.504秒,21,35,2476,0,52.85269457981282,69.95168426049081,2528.852694579813,69.95168426049081
IPQ,3,2,視聴触　,180.80秒,22,39,2610,0,55.81849611202618,74.25274152944469,2665.818496112026,74.25274152944469
IPQ,3,2,視聴触　,188.130秒,23,41,2754,0,58.38417669412982,77.69155637731352,2812.38417669413,77.69155637731352
IPQ,3,2,視聴触　,196.517秒,24,44,2890,0,61.52052631949952,81.38826694552677,2951.5205263194994,81.38826694552677
IPQ,3,2,視聴触　,206.263秒,25,45,3075,0,64.9885234289304,85.07835802851238,3139.9885234289304,85.07835802851238
