type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴　嗅,4.259秒,1,1,0,0,0,0,0,0
IPQ,1,1,視聴　嗅,15.150秒,2,1,78,0,1.5985107421875029,3.4497070312499902,79.5985107421875,3.4497070312499902
IPQ,1,1,視聴　嗅,26.832秒,3,3,259,0,3.554068508355952,7.294919910796725,262.55406850835595,7.294919910796725
IPQ,1,1,視聴　嗅,38.970秒,4,5,453,0,6.240210827841365,11.13464224621943,459.24021082784134,11.13464224621943
IPQ,1,1,視聴　嗅,48.132秒,5,6,633,0,8.640705066182125,14.485473632318485,641.6407050661821,14.485473632318485
IPQ,1,1,視聴　嗅,61.333秒,6,9,770,0,12.425489587227872,19.747924804193165,782.4254895872278,19.747924804193165
IPQ,1,1,視聴　嗅,71.166秒,7,11,922,0,15.710401677937226,24.894888880849585,937.7104016779372,24.894888880849585
IPQ,1,1,視聴　嗅,84.898秒,8,14,1111,0,19.132642103192588,29.805907612959004,1130.1326421031927,29.805907612959004
IPQ,1,1,視聴　嗅,97.407秒,9,16,1291,0,21.90118207443613,35.288079736234934,1312.901182074436,35.288079736234934
IPQ,1,1,視聴　嗅,104.816秒,10,18,1383,0,23.301946046700902,37.77646886107674,1406.301946046701,37.77646886107674
IPQ,1,1,視聴　嗅,114.52秒,11,19,1574,0,25.751885733720634,41.275607609926375,1599.7518857337207,41.275607609926375
IPQ,1,1,視聴　嗅,133.932秒,12,26,1816,0,30.979531326225633,49.78329746196154,1846.9795313262257,49.78329746196154
IPQ,1,1,視聴　嗅,145.19秒,13,28,2003,0,34.71405473228476,55.25089612301822,2037.7140547322847,55.25089612301822
IPQ,1,1,視聴　嗅,152.908秒,14,30,2129,0,35.949157288597384,57.72629260146843,2164.9491572885972,57.72629260146843
IPQ,1,1,視聴　嗅,167.276秒,15,40,2260,0,38.66753497479374,62.91414554586327,2298.667534974794,62.91414554586327
IPQ,1,1,視聴　嗅,174.647秒,16,41,2412,0,40.16166027138233,67.98982949935616,2452.1616602713825,67.98982949935616
IPQ,1,1,視聴　嗅,191.850秒,17,47,2576,0,43.66629460298559,75.95491016603872,2619.6662946029855,75.95491016603872
