type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視　　嗅,2.817秒,1,1,0,0,0,0,0,0
IPQ,1,1,視　　嗅,6.674秒,2,2,20,0,1.4941406197503573,3.4112548694121645,21.494140619750358,3.4112548694121645
IPQ,1,1,視　　嗅,20.526秒,3,7,105,0,13.699948477648746,20.00610325345842,118.69994847764875,20.00610325345842
IPQ,1,1,視　　嗅,34.550秒,4,12,237,0,27.69756047674286,30.360717511270533,264.69756047674286,30.360717511270533
IPQ,1,1,視　　嗅,51.346秒,5,17,384,0,46.49413793027214,48.74633762445598,430.49413793027213,48.74633762445598
IPQ,1,1,視　　嗅,63.176秒,6,18,565,0,58.818738133786994,60.98218860004637,623.818738133787,60.98218860004637
IPQ,1,1,視　　嗅,72.261秒,7,19,747,0,73.39164818085257,74.02791645444489,820.3916481808526,74.02791645444489
IPQ,1,1,視　　嗅,84.895秒,8,20,912,0,81.30775051584044,86.5418805883991,993.3077505158404,86.5418805883991
IPQ,1,1,視　　嗅,99.176秒,9,22,1152,0,88.09592916707645,95.49745500677932,1240.0959291670765,95.49745500677932
IPQ,1,1,視　　嗅,106.79秒,10,23,1288,0,95.39220863602897,100.21983708097552,1383.392208636029,100.21983708097552
IPQ,1,1,視　　嗅,120.161秒,11,24,1562,0,105.93357464344531,112.46928429988589,1667.9335746434454,112.46928429988589
IPQ,1,1,視　　嗅,131.197秒,12,25,1749,0,111.26743694802381,119.31345648593856,1860.2674369480237,119.31345648593856
IPQ,1,1,視　　嗅,145.544秒,13,26,1942,0,117.46887216712894,126.51463253992021,2059.468872167129,126.51463253992021
