type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
一対比較法,1,1,視聴触　,4.181秒,2,0,0,0,0,0,3.581542932047507,4.207763668371285
一対比較法,1,1,視聴触　,12.968秒,3,2,50,0,6.6412328684541135,7.481686556166285,56.64123286845411,7.481686556166285
一対比較法,1,1,視聴触　,20.761秒,4,3,145,0,9.168090819884902,11.041259686830367,154.1680908198849,11.041259686830367
一対比較法,1,1,視聴触　,27.418秒,5,4,270,0,11.244506835536628,13.91967765563776,281.24450683553664,13.91967765563776
一対比較法,1,1,視聴触　,33.200秒,6,5,365,0,14.166870116804159,17.698974530641134,379.16687011680415,17.698974530641134
一対比較法,1,2,視聴触嗅,36.341秒,6,5,0,0,0,0,379.16687011680415,17.698974530641134
一対比較法,1,2,視聴触嗅,45.120秒,7,6,129,0,2.477416992187485,3.10326486825944,131.47741699218747,3.10326486825944
一対比較法,1,2,視聴触嗅,54.22秒,8,8,277,0,6.0150146470349934,8.058471679687493,283.015014647035,8.058471679687493
一対比較法,1,2,視聴触嗅,58.719秒,9,9,365,0,7.6574707017225165,10.9698486327914,372.6574707017225,10.9698486327914
一対比較法,1,2,視聴触嗅,63.669秒,10,10,454,0,9.277954100159953,13.112182617166285,463.27795410015995,13.112182617166285
一対比較法,2,1,視　触嗅,65.831秒,10,10,0,0,0,0,463.27795410015995,13.112182617166285
一対比較法,2,1,視　触嗅,84.951秒,11,12,184,0,16.94641112925877,14.12841796874046,200.94641112925876,14.12841796874046
一対比較法,2,1,視　触嗅,90.643秒,12,14,270,0,20.011574629015954,17.852535689174,290.01157462901597,17.852535689174
一対比較法,2,1,視　触嗅,99.437秒,13,16,429,0,24.255062794312124,22.69536652854069,453.25506279431215,22.69536652854069
一対比較法,2,2,視聴触　,103.144秒,13,16,0,0,0,0,453.25506279431215,22.69536652854069
一対比較法,2,2,視聴触　,110.420秒,14,17,155,0,2.4005126951612077,2.807006835838843,157.4005126951612,2.807006835838843
一対比較法,2,2,視聴触　,117.402秒,15,18,302,0,4.487914069340308,5.575560607690185,306.4879140693403,5.575560607690185
一対比較法,2,2,視聴触　,123.402秒,16,19,429,0,6.762084046170951,8.052977599042494,435.76208404617097,8.052977599042494
一対比較法,3,1,視聴触　,128.610秒,16,19,0,0,0,0,435.76208404617097,8.052977599042494
一対比較法,3,1,視聴触　,136.437秒,17,20,154,0,4.756567210349887,3.2237053606869654,158.75656721034989,3.2237053606869654
一対比較法,3,1,視聴触　,144.600秒,18,22,318,0,8.134852110213096,7.134838173193773,326.1348521102131,7.134838173193773
一対比較法,3,1,視聴触　,154.350秒,19,25,505,0,12.304002656748537,12.660691518494165,517.3040026567485,12.660691518494165
一対比較法,3,1,視聴触　,161.264秒,20,26,646,0,15.215462193515634,15.407438717030978,661.2154621935156,15.407438717030978
一対比較法,3,2,視　触嗅,163.191秒,20,26,0,0,0,0,661.2154621935156,15.407438717030978
一対比較法,3,2,視　触嗅,168.437秒,21,27,96,0,3.4167402155995523,2.6751708984374405,99.41674021559955,2.6751708984374405
一対比較法,3,2,視　触嗅,177.118秒,22,32,188,0,7.76183280130667,7.421264414783105,195.76183280130667,7.421264414783105
一対比較法,3,2,視　触嗅,183.919秒,23,34,320,0,10.673753489771403,10.086542656312716,330.6737534897714,10.086542656312716
一対比較法,4,1,視聴触嗅,190.250秒,23,34,0,0,0,0,330.6737534897714,10.086542656312716
一対比較法,4,1,視聴触嗅,197.871秒,24,35,129,0,6.437851098788424,3.9111328124337703,135.43785109878843,3.9111328124337703
一対比較法,4,1,視聴触嗅,200.967秒,25,36,138,0,7.997909692292424,6.267700039688187,145.9979096922924,6.267700039688187
一対比較法,4,1,視聴触嗅,208.836秒,26,37,322,0,12.364975023660133,10.415038906875658,334.3649750236601,10.415038906875658
一対比較法,4,2,視聴触　,210.375秒,26,37,0,0,0,0,334.3649750236601,10.415038906875658
一対比較法,4,2,視聴触　,214.987秒,27,38,49,0,2.0544407407689134,1.653442382790316,51.05444074076891,1.653442382790316
一対比較法,4,2,視聴触　,220.520秒,28,39,158,0,4.075925104488418,4.0704345421266375,162.07592510448842,4.0704345421266375
一対比較法,4,2,視聴触　,227.720秒,29,40,298,0,7.201535440478296,6.652221644027067,305.2015354404783,6.652221644027067
一対比較法,5,1,視聴　嗅,229.270秒,29,40,0,0,0,0,305.2015354404783,6.652221644027067
一対比較法,5,1,視聴　嗅,235.852秒,30,42,18,0,7.802961779798723,5.048758240985775,25.80296177979872,5.048758240985775
一対比較法,5,1,視聴　嗅,243.167秒,31,45,125,0,12.994334762858484,11.003538073341025,137.99433476285847,11.003538073341025
一対比較法,5,1,視聴　嗅,251.753秒,32,46,306,0,17.3855539627464,14.57848178549116,323.38555396274637,14.57848178549116
一対比較法,5,2,視　触嗅,253.493秒,32,46,0,0,0,0,323.38555396274637,14.57848178549116
一対比較法,5,2,視　触嗅,260.120秒,33,47,119,0,5.427245837601046,4.10339354302163,124.42724583760105,4.10339354302163
一対比較法,5,2,視　触嗅,269.84秒,34,49,292,0,9.613036866051651,8.959350582971375,301.61303686605163,8.959350582971375
一対比較法,6,1,視聴触嗅,272.126秒,34,49,0,0,0,0,301.61303686605163,8.959350582971375
一対比較法,6,1,視聴触嗅,276.319秒,35,50,64,0,2.416992177696544,1.9995096175841858,66.41699217769654,1.9995096175841858
一対比較法,6,1,視聴触嗅,283.397秒,36,51,221,0,5.344847075297817,5.932613968834206,226.34484707529782,5.932613968834206
一対比較法,6,2,視聴　嗅,285.397秒,36,51,0,0,0,0,226.34484707529782,5.932613968834206
一対比較法,6,2,視聴　嗅,290.313秒,37,52,91,0,2.2302328763596386,2.482918421362448,93.23023287635964,2.482918421362448
一対比較法,6,2,視聴　嗅,298.984秒,38,54,267,0,5.861209896742041,6.427031737135382,272.861209896742,6.427031737135382
一対比較法,6,2,視聴　嗅,317.637秒,39,58,404,0,18.56135346509492,31.16262981933817,422.5613534650949,31.16262981933817
一対比較法,7,1,視　触嗅,330.398秒,39,58,0,0,0,0,422.5613534650949,31.16262981933817
一対比較法,7,1,視　触嗅,336.102秒,40,60,57,0,2.8399653986377915,3.900145937696298,59.839965398637794,3.900145937696298
一対比較法,7,1,視　触嗅,340.93秒,41,62,81,0,5.223950613892672,7.077894218492602,86.22395061389267,7.077894218492602
一対比較法,7,2,視聴触嗅,343.165秒,41,62,0,0,0,0,86.22395061389267,7.077894218492602
一対比較法,7,2,視聴触嗅,352.914秒,42,63,203,0,3.037718257770609,3.7738028994060766,206.03771825777062,3.7738028994060766
一対比較法,7,2,視聴触嗅,360.341秒,43,64,368,0,4.91087416516363,6.46543193432275,372.91087416516365,6.46543193432275
一対比較法,8,1,視　触嗅,366.254秒,43,64,0,0,0,0,372.91087416516365,6.46543193432275
一対比較法,8,1,視　触嗅,371.88秒,44,65,45,0,5.042448924835913,3.3616664815859028,50.04244892483591,3.3616664815859028
一対比較法,8,1,視　触嗅,373.522秒,45,66,54,0,6.3989304875886175,4.885813651792355,60.398930487588615,4.885813651792355
一対比較法,8,2,視聴　嗅,376.61秒,45,66,0,0,0,0,60.398930487588615,4.885813651792355
一対比較法,8,2,視聴　嗅,382.889秒,46,68,141,0,4.401793725204563,4.38899642316098,145.40179372520456,4.38899642316098
一対比較法,8,2,視聴　嗅,388.990秒,47,69,266,0,7.848097640403991,7.942998627056735,273.848097640404,7.942998627056735
一対比較法,8,2,視聴　嗅,395.554秒,48,70,399,0,11.081365123359255,10.361974018199788,410.08136512335926,10.361974018199788
一対比較法,9,1,視聴触　,400.814秒,48,70,0,0,0,0,410.08136512335926,10.361974018199788
一対比較法,9,1,視聴触　,410.92秒,49,73,127,0,4.7015008646635845,7.140397614160302,131.7015008646636,7.140397614160302
一対比較法,9,1,視聴触　,416.663秒,50,74,254,0,7.632428606246105,10.41981782074031,261.6324286062461,10.41981782074031
一対比較法,9,2,視聴　嗅,418.850秒,50,74,0,0,0,0,261.6324286062461,10.41981782074031
一対比較法,9,2,視聴　嗅,424.492秒,51,75,112,0,1.9830060489817396,2.389526339292191,113.98300604898174,2.389526339292191
一対比較法,9,2,視聴　嗅,430.630秒,52,76,234,0,4.373513312502888,5.27529610676551,238.3735133125029,5.27529610676551
一対比較法,9,2,視聴　嗅,435.891秒,53,77,328,0,5.888168934981014,7.904315655583466,333.888168934981,7.904315655583466
一対比較法,10,1,視聴　嗅,439.344秒,53,77,0,0,0,0,333.888168934981,7.904315655583466
一対比較法,10,1,視聴　嗅,443.660秒,54,78,34,0,7.602274917085776,4.212949558030462,41.60227491708578,4.212949558030462
一対比較法,10,1,視聴　嗅,452.93秒,55,80,212,0,11.952709009292192,10.057871710298798,223.9527090092922,10.057871710298798
一対比較法,10,2,視聴触嗅,453.810秒,55,80,0,0,0,0,223.9527090092922,10.057871710298798
一対比較法,10,2,視聴触嗅,460.805秒,56,82,117,0,4.735097319744183,4.416340136935041,121.73509731974418,4.416340136935041
一対比較法,10,2,視聴触嗅,467.469秒,57,84,238,0,9.989851270890336,8.765223283178859,247.98985127089034,8.765223283178859
一対比較法,11,1,視聴触嗅,469.941秒,57,84,0,0,0,0,247.98985127089034,8.765223283178859
一対比較法,11,1,視聴触嗅,477.878秒,58,85,168,0,5.555888100103906,6.89390365413598,173.5558881001039,6.89390365413598
一対比較法,11,1,視聴触嗅,481.391秒,59,86,209,0,7.401379387570968,9.504153686029634,216.40137938757096,9.504153686029634
一対比較法,11,2,視　触嗅,483.632秒,59,86,0,0,0,0,216.40137938757096,9.504153686029634
一対比較法,11,2,視　触嗅,490.172秒,60,88,135,0,2.292989529170411,4.438224199983326,137.2929895291704,4.438224199983326
一対比較法,11,2,視　触嗅,496.155秒,61,89,250,0,4.158223808720967,7.149281859036856,254.15822380872098,7.149281859036856
一対比較法,12,1,視聴　嗅,499.150秒,61,89,0,0,0,0,254.15822380872098,7.149281859036856
一対比較法,12,1,視聴　嗅,504.185秒,62,91,78,0,1.4978222841958746,3.7701580421799936,79.49782228419588,3.7701580421799936
一対比較法,12,1,視聴　嗅,511.445秒,63,94,180,0,4.429437289106137,9.115339181489013,184.42943728910615,9.115339181489013
一対比較法,12,2,視聴触　,513.226秒,63,94,0,0,0,0,184.42943728910615,9.115339181489013
一対比較法,12,2,視聴触　,518.613秒,64,95,67,0,1.7691376166252195,2.633046855172264,68.76913761662522,2.633046855172264
一対比較法,12,2,視聴触　,521.887秒,65,96,84,0,2.877913098011711,4.777316537497495,86.87791309801172,4.777316537497495
一対比較法,12,2,視聴触　,531.83秒,66,98,273,0,5.407127047792045,10.047967137255739,278.4071270477921,10.047967137255739
