type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,2,視　　　,3.587秒,2,0,0,0,0,0,0.29662806587079826,0.5328369139146863
IPQ,1,2,視　　　,34.758秒,3,9,147,0,38.30383300781117,21.98364257812493,185.30383300781116,21.98364257812493
IPQ,1,2,視　　　,42.107秒,4,10,296,0,42.25890554581859,26.27380371093738,338.2589055458186,26.27380371093738
IPQ,1,2,視　　　,47.441秒,5,11,369,0,45.620721952068564,28.71826171874977,414.62072195206855,28.71826171874977
IPQ,1,2,視　　　,55.891秒,6,12,562,0,48.30687917863021,31.788940429683947,610.3068791786302,31.788940429683947
IPQ,1,2,視　　　,61.509秒,7,13,667,0,50.30089773331708,34.33227539062064,717.3008977333171,34.33227539062064
IPQ,1,2,視　　　,69.760秒,8,14,842,0,53.13537038956629,37.83691406249477,895.1353703895663,37.83691406249477
IPQ,1,2,視　　　,74.275秒,9,15,923,0,54.44782414800297,39.56942327319978,977.447824148003,39.56942327319978
IPQ,1,2,視　　　,82.209秒,10,16,1110,0,56.45873203142515,42.07429300594095,1166.4587320314251,42.07429300594095
IPQ,1,2,視　　　,92.7秒,11,19,1288,0,58.66698660048142,46.99618108568271,1346.6669866004813,46.99618108568271
IPQ,1,2,視　　　,99.891秒,12,21,1437,0,60.50631566916254,49.769935306484385,1497.5063156691626,49.769935306484385
IPQ,1,2,視　　　,106.660秒,13,22,1572,0,62.440790292699944,52.19271428877726,1634.4407902927,52.19271428877726
IPQ,1,2,視　　　,112.43秒,14,23,1667,0,64.20406692790664,54.41194430234078,1731.2040669279068,54.41194430234078
IPQ,1,2,視　　　,118.208秒,15,24,1763,0,65.67077066946248,56.872890070029435,1828.6707706694624,56.872890070029435
IPQ,1,2,視　　　,124.775秒,16,25,1906,0,67.35717203664883,59.3008685856534,1973.3571720366488,59.3008685856534
IPQ,1,2,視　　　,131.126秒,17,26,2034,0,69.28522921721603,61.465175226277445,2103.285229217216,61.465175226277445
IPQ,1,2,視　　　,136.59秒,18,27,2131,0,70.63654750359953,63.53060491328584,2201.6365475035996,63.53060491328584
IPQ,1,2,視　　　,140.542秒,19,28,2209,0,72.34491367894468,65.29940374140983,2281.3449136789445,65.29940374140983
IPQ,1,2,視　　　,146.542秒,20,29,2343,0,74.02566703759177,67.95250907646425,2417.0256670375916,67.95250907646425
IPQ,1,2,視　　　,154.609秒,21,30,2521,0,75.66278477254804,70.34762151431217,2596.662784772548,70.34762151431217
IPQ,1,2,視　　　,162.975秒,22,32,2664,0,77.70624180379593,73.7798050329809,2741.706241803796,73.7798050329809
IPQ,1,2,視　　　,172.92秒,23,34,2842,0,80.76043999135084,77.41183005674267,2922.7604399913507,77.41183005674267
IPQ,1,2,視　　　,180.923秒,24,36,3025,0,83.06207573353639,81.83382712654021,3108.0620757335364,81.83382712654021
IPQ,1,2,視　　　,186.658秒,25,37,3129,0,84.76495659287035,84.5584365014209,3213.7649565928705,84.5584365014209
IPQ,1,2,視　　　,191.258秒,26,38,3216,0,86.03844263712233,86.62317017529871,3302.0384426371224,86.62317017529871
IPQ,1,2,視　　　,195.592秒,27,39,3297,0,87.74774467868458,88.58492575920457,3384.7477446786847,88.58492575920457
IPQ,1,2,視　　　,202.376秒,28,40,3435,0,89.26928330037875,90.9577868210032,3524.269283300379,90.9577868210032
IPQ,1,2,視　　　,208.842秒,29,41,3561,0,90.70306105833464,92.9849501732631,3651.7030610583347,92.9849501732631
IPQ,1,2,視　　　,215.575秒,30,42,3700,0,92.80783366626025,95.65593160318474,3792.80783366626,95.65593160318474
