type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴触嗅,1.966秒,2,0,0,0,0,0,0.40086935887902886,0.4833984374999988
IPQ,1,2,視　触嗅,9.838秒,2,0,0,0,0,0,0.40086935887902886,0.4833984374999988
IPQ,2,2,視　触　,12.214秒,2,0,0,0,0,0,0.40086935887902886,0.4833984374999988
IPQ,2,2,視　触　,25.989秒,3,1,124,0,15.715942382809178,10.36560058576357,139.71594238280917,10.36560058576357
IPQ,2,2,視　触　,40.308秒,4,3,268,0,20.560913085934004,15.891723632638245,288.560913085934,15.891723632638245
IPQ,2,2,視　触　,61.22秒,5,8,463,0,26.2837654273408,21.380604207341335,489.2837654273408,21.380604207341335
IPQ,2,2,視　触　,75.190秒,6,9,639,0,29.322509757746545,24.662351276895727,668.3225097577465,24.662351276895727
IPQ,2,2,視　触　,86.391秒,7,10,756,0,31.23413085149661,26.925534622054855,787.2341308514966,26.925534622054855
IPQ,2,2,視　触　,103.555秒,8,13,991,0,34.447631825552996,31.704587604429708,1025.447631825553,31.704587604429708
IPQ,2,2,視　触　,130.123秒,9,14,1125,0,38.0236816302268,37.98327412786513,1163.0236816302267,37.98327412786513
IPQ,2,2,視　触　,142.439秒,10,17,1259,0,41.35803221606967,43.729123737098334,1300.3580322160697,43.729123737098334
IPQ,2,2,視　触　,153.875秒,11,18,1411,0,43.86840819272415,46.887693073172706,1454.8684081927242,46.887693073172706
IPQ,2,2,視　触　,165.773秒,12,19,1503,0,46.64586116756536,49.66607406613956,1549.6458611675653,49.66607406613956
IPQ,2,2,視　触　,174.988秒,13,21,1583,0,48.07617186459753,52.10619893254586,1631.0761718645974,52.10619893254586
IPQ,2,2,視　触　,193.875秒,14,23,1763,0,53.61644624622532,57.61788901267119,1816.6164462462252,57.61788901267119
IPQ,2,2,視　触　,205.890秒,15,24,1937,0,58.30520240633054,62.70426989068285,1995.3052024063306,62.70426989068285
