type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴触嗅,4.494秒,2,0,0,0,0,0,1.9555664061252833,2.1093749999999947
IPQ,1,2,視　触嗅,7.712秒,2,0,0,0,0,0,1.9555664061252833,2.1093749999999947
IPQ,2,1,視　　嗅,12.914秒,2,0,0,0,0,0,1.9555664061252833,2.1093749999999947
IPQ,2,2,視　　　,15.132秒,2,0,0,0,0,0,1.9555664061252833,2.1093749999999947
IPQ,3,1,視聴　　,16.611秒,2,0,0,0,0,0,1.9555664061252833,2.1093749999999947
IPQ,3,2,視　触　,18.780秒,2,0,0,0,0,0,1.9555664061252833,2.1093749999999947
IPQ,3,2,視　触　,33.787秒,3,3,193,0,7.4981689453124725,6.229248046875009,200.49816894531247,6.229248046875009
IPQ,3,2,視　触　,40.553秒,4,5,311,0,10.382080078124917,8.981323242099824,321.38208007812494,8.981323242099824
IPQ,3,2,視　触　,45.686秒,5,6,411,0,11.881713867187269,10.48645019531115,422.8817138671873,10.48645019531115
IPQ,3,2,視　触　,51.122秒,6,7,502,0,14.067993164062226,12.667236328123607,516.0679931640623,12.667236328123607
IPQ,3,2,視　触　,57.388秒,7,8,641,0,16.089477539062106,14.826049804573668,657.0894775390622,14.826049804573668
IPQ,3,2,視　触　,65.69秒,8,10,789,0,19.687499953309047,17.847290032200227,808.687499953309,17.847290032200227
IPQ,3,2,視　触　,69.906秒,9,11,878,0,22.390136672580216,19.813842766903182,900.3901366725802,19.813842766903182
IPQ,3,2,視　触　,77.653秒,10,14,1010,0,25.889282180392616,23.878784170714262,1035.8892821803927,23.878784170714262
IPQ,3,2,視　触　,84.471秒,11,15,1165,0,27.883300734965072,25.894775381651776,1192.8833007349651,25.894775381651776
IPQ,3,2,視　触　,93.537秒,12,17,1347,0,31.195678208901782,28.65783686365751,1378.1956782089019,28.65783686365751
IPQ,3,2,視　触　,101.336秒,13,19,1502,0,34.88708365619331,31.777954092589276,1536.8870836561932,31.777954092589276
IPQ,3,2,視　触　,107.772秒,14,20,1629,0,37.56225455460192,33.964233389463786,1666.5622545546019,33.964233389463786
IPQ,3,2,視　触　,115.636秒,15,22,1786,0,41.627195960851026,37.078857412899765,1827.627195960851,37.078857412899765
IPQ,3,2,視　触　,121.921秒,16,23,1920,0,44.6972965862713,39.511874882541925,1964.6972965862712,39.511874882541925
IPQ,3,2,視　触　,129.653秒,17,25,2052,0,47.83447135103131,43.58276366233594,2099.8344713510314,43.58276366233594
IPQ,3,2,視　触　,142.936秒,18,32,2260,0,54.9426256474614,51.009521474834855,2314.942625647461,51.009521474834855
IPQ,3,2,視　触　,152.186秒,19,34,2447,0,58.903196936513766,54.29443358419793,2505.9031969365137,54.29443358419793
IPQ,3,2,視　触　,160.438秒,20,35,2627,0,60.91916934872844,56.85974090675818,2687.9191693487282,56.85974090675818
IPQ,3,2,視　触　,168.669秒,21,38,2779,0,63.96238236934357,59.61181638840098,2842.9623823693437,59.61181638840098
IPQ,3,2,視　触　,174.986秒,22,40,2871,0,65.9577179774897,62.20458926656998,2936.9577179774897,62.20458926656998
IPQ,3,2,視　触　,182.38秒,23,42,2995,0,68.63838203928623,64.25903262450616,3063.638382039286,64.25903262450616
IPQ,3,2,視　触　,189.321秒,24,43,3146,0,70.55000313148763,66.4013665136883,3216.5500031314878,66.4013665136883
IPQ,3,2,視　触　,195.638秒,25,44,3282,0,72.61542661910917,68.96118097074262,3354.6154266191093,68.96118097074262
