type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視聴触嗅,2.392秒,1,3,0,0,0,0,0,0
IPQ,1,1,視聴触嗅,15.138秒,2,4,66,0,22.44506835834747,11.826782226563294,88.44506835834747,11.826782226563294
IPQ,1,1,視聴触嗅,40.738秒,3,8,501,0,34.26635742074714,22.939453124997094,535.2663574207471,22.939453124997094
IPQ,1,1,視聴触嗅,51.871秒,4,10,713,0,36.73278808473342,27.10876464843438,749.7327880847334,27.10876464843438
IPQ,1,1,視聴触嗅,62.657秒,5,11,888,0,38.84053905300825,30.194530824369423,926.8405390530082,30.194530824369423
IPQ,1,1,視聴触嗅,72.424秒,6,12,1111,0,40.48461913941456,33.475341796869856,1151.4846191394145,33.475341796869856
IPQ,1,1,視聴触嗅,83.257秒,7,16,1240,0,45.97643270967465,37.02061995759775,1285.9764327096746,37.02061995759775
IPQ,1,1,視聴触嗅,89.90秒,8,17,1341,0,47.949829100350264,38.88610839558467,1388.9498291003504,38.88610839558467
IPQ,1,1,視聴触嗅,94.739秒,9,18,1428,0,49.54284667847486,40.46264648152119,1477.542846678475,40.46264648152119
IPQ,1,1,視聴触嗅,106.990秒,10,20,1670,0,53.91220807159236,44.56945180606961,1723.9122080715924,44.56945180606961
IPQ,1,1,視聴触嗅,114.306秒,11,21,1797,0,56.42023052636715,46.82373046539048,1853.420230526367,46.82373046539048
IPQ,1,1,視聴触嗅,122.173秒,12,22,1969,0,59.247560022108686,49.31707682665396,2028.2475600221087,49.31707682665396
IPQ,1,1,視聴触嗅,132.171秒,13,25,2163,0,61.215762566483775,52.20703048590498,2224.2157625664836,52.20703048590498
IPQ,1,1,視聴触嗅,139.438秒,14,27,2270,0,63.407522625200315,54.66246551987952,2333.4075226252003,54.66246551987952
IPQ,1,1,視聴触嗅,148.56秒,15,30,2374,0,65.52771054165822,57.1234123202531,2439.527710541658,57.1234123202531
IPQ,1,1,視聴触嗅,154.837秒,16,33,2455,0,67.68103085349897,59.567870327802,2522.681030853499,59.567870327802
IPQ,1,1,視聴触嗅,160.472秒,17,34,2546,0,69.01586962684837,61.17736739800249,2615.015869626848,61.17736739800249
IPQ,1,1,視聴触嗅,166.506秒,18,35,2638,0,70.24047238573155,64.27355620604396,2708.2404723857317,64.27355620604396
IPQ,1,1,視聴触嗅,177.454秒,19,38,2822,0,72.54210812739103,67.82763320647337,2894.542108127391,67.82763320647337
IPQ,1,1,視聴触嗅,184.173秒,20,39,2909,0,73.51439777361676,69.4700894073247,2982.5143977736166,69.4700894073247
IPQ,1,1,視聴触嗅,190.254秒,21,41,3015,0,74.47570146243118,71.52977692367848,3089.475701462431,71.52977692367848
IPQ,1,1,視聴触嗅,200.639秒,22,43,3244,0,76.45638466523172,74.41918127954244,3320.456384665232,74.41918127954244
IPQ,1,1,視聴触嗅,212.871秒,23,46,3464,0,79.71376823053438,79.2640683313154,3543.7137682305342,79.2640683313154
