type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,1,1,視　　嗅,2.664秒,2,0,0,0,0,0,13.925170898437445,14.144897460937443
IPQ,1,1,視　　嗅,18.389秒,3,2,66,0,9.135130620603006,10.986328124999979,75.13513062060301,10.986328124999979
IPQ,1,1,視　　嗅,26.175秒,4,3,229,0,10.689696050290356,13.96911621093745,239.68969605029037,13.96911621093745
IPQ,1,1,視　　嗅,32.90秒,5,4,311,0,11.80480833069817,16.298217773437404,322.80480833069817,16.298217773437404
IPQ,1,1,視　　嗅,38.957秒,6,5,408,0,14.139403001086094,19.422262094412915,422.13940300108607,19.422262094412915
IPQ,1,1,視　　嗅,46.487秒,7,7,502,0,16.078486423278576,22.839009520511116,518.0784864232786,22.839009520511116
IPQ,1,1,視　　嗅,61.305秒,8,12,658,0,20.01159183672355,29.958150145511155,678.0115918367236,29.958150145511155
IPQ,1,1,視　　嗅,69.886秒,9,13,799,0,23.131279870779423,34.00051808060668,822.1312798707794,34.00051808060668
IPQ,1,1,視　　嗅,82.362秒,10,16,941,0,26.639598281084805,39.0438380701098,967.6395982810848,39.0438380701098
IPQ,1,1,視　　嗅,91.784秒,11,18,1082,0,28.098252359235204,42.20237971437504,1110.0982523592352,42.20237971437504
IPQ,1,1,視　　嗅,100.737秒,12,20,1183,0,29.272845605543395,45.56739490348914,1212.2728456055434,45.56739490348914
IPQ,1,1,視　　嗅,113.945秒,13,23,1361,0,42.725141912048954,51.060475310358974,1403.725141912049,51.060475310358974
IPQ,1,1,視　　嗅,121.219秒,14,24,1489,0,44.16163773986621,54.12148155738811,1533.1616377398661,54.12148155738811
IPQ,1,1,視　　嗅,132.147秒,15,26,1671,0,46.46677456721347,59.042657835641506,1717.4667745672134,59.042657835641506
IPQ,1,1,視　　嗅,140.167秒,16,28,1768,0,48.10935352464099,62.899814406764534,1816.109353524641,62.899814406764534
IPQ,1,1,視　　嗅,150.397秒,17,30,1905,0,49.94890175047043,67.15033770698284,1954.9489017504704,67.15033770698284
IPQ,1,1,視　　嗅,158.215秒,18,31,2064,0,51.18202290536961,70.45273539082753,2115.1820229053696,70.45273539082753
IPQ,1,1,視　　嗅,168.744秒,19,33,2213,0,53.62488161627388,74.66588723598115,2266.624881616274,74.66588723598115
IPQ,1,1,視　　嗅,176.664秒,20,34,2354,0,54.95482970732856,77.57759084344507,2408.9548297073284,77.57759084344507
IPQ,1,1,視　　嗅,184.241秒,21,35,2497,0,55.97597360414087,80.10889148795123,2552.975973604141,80.10889148795123
IPQ,1,1,視　　嗅,195.922秒,22,41,2631,0,58.316323599609525,85.28932965936762,2689.3163235996094,85.28932965936762
IPQ,1,1,視　　嗅,203.292秒,23,42,2758,0,61.41430118798899,88.20619193627749,2819.414301187989,88.20619193627749
