type,pattern,area,condition,startTime,moveCnt,missCnt,yawCon,pitchCon,yawGyro,pitchGyro,totalYaw,totalPitch
IPQ,0,1,視聴触嗅,4.802秒,1,1,0,0,0,0,0,0
IPQ,1,1,視聴触　,11.95秒,2,2,70,0,1.9885249763927486,4.971313477218128,71.98852497639275,4.971313477218128
IPQ,1,1,視聴触　,32.756秒,3,4,287,0,25.098242619473506,26.592341226012984,312.0982426194735,26.592341226012984
IPQ,1,1,視聴触　,46.440秒,4,6,493,0,31.014393908074865,40.09456241606689,524.0143939080749,40.09456241606689
IPQ,1,1,視聴触　,57.318秒,5,7,714,0,36.72178790945765,48.47551087263586,750.7217879094577,48.47551087263586
IPQ,1,1,視聴触　,64.233秒,6,9,806,0,39.407323593357404,54.45369412612386,845.4073235933574,54.45369412612386
IPQ,1,1,視聴触　,76.96秒,7,11,908,0,44.71254371221719,64.18446229090185,952.7125437122172,64.18446229090185
IPQ,1,1,視聴触　,106.841秒,8,13,1355,0,59.39069438234435,84.04269329726438,1414.3906943823445,84.04269329726438
IPQ,1,1,視聴触　,113.686秒,9,14,1489,0,61.396393870680726,88.552812437359,1550.3963938706806,88.552812437359
IPQ,1,1,視聴触　,124.66秒,10,19,1637,0,65.64726092378066,97.16282062796525,1702.6472609237808,97.16282062796525
IPQ,1,1,視聴触　,133.209秒,11,22,1819,0,68.96486326613602,102.71186394846063,1887.964863266136,102.71186394846063
IPQ,1,1,視聴触　,149.362秒,12,23,2085,0,79.90191170062646,129.89367152962797,2164.9019117006264,129.89367152962797
IPQ,1,1,視聴触　,158.975秒,13,27,2271,0,85.83608773269873,142.29536534362907,2356.8360877326986,142.29536534362907
IPQ,1,1,視聴触　,165.592秒,14,28,2401,0,88.26791611430804,146.10982772318178,2489.267916114308,146.10982772318178
IPQ,1,1,視聴触　,173.587秒,15,29,2583,0,91.83297002608326,150.2736083103042,2674.8329700260833,150.2736083103042
IPQ,1,1,視聴触　,179.884秒,16,30,2713,0,93.01942239402283,153.12910719940155,2806.019422394023,153.12910719940155
IPQ,1,1,視聴触　,191.929秒,17,31,2998,0,95.57926109905675,158.73241607289359,3093.5792610990566,158.73241607289359
IPQ,1,1,視聴触　,201.241秒,18,34,3161,0,99.08934765307289,162.62683305846758,3260.0893476530728,162.62683305846758
